#{"t_start": 1716098826.586838, "env_id": "Sprites-v0"}
r,l,t
21.6378,40,303.364125
27.957093,40,306.813459
26.966663,40,306.886806
28.518512,40,306.939833
27.132846,40,307.981181
26.403082,40,308.035792
25.924709,40,309.074452
27.763201,40,309.126929
28.278798,40,309.181222
23.709397,40,310.221265
29.942205,40,310.276497
31.100966,40,311.315511
27.908796,40,311.370284
25.001292,40,311.423913
24.208705,40,312.461443
24.783263,40,312.515954
27.793724,40,313.553421
28.471267,40,313.608307
26.223326,40,313.662349
27.558715,40,314.702122
26.659994,40,314.755113
24.426669,40,315.793759
26.995857,40,315.848871
24.238555,40,315.904073
23.906296,40,316.941365
19.997355,40,316.995405
23.056874,40,320.445458
25.585871,40,320.501861
28.839594,40,320.556972
30.774856,40,321.593216
32.639777,40,321.647081
28.641887,40,322.68691
23.78928,40,322.744463
28.702746,40,322.800877
25.631659,40,323.842344
33.528109,40,323.898801
27.281813,40,324.944355
26.328533,40,325.000309
21.327342,40,325.05789
27.630584,40,326.104775
26.023841,40,326.162279
23.22783,40,327.200788
26.271991,40,327.25501
22.902717,40,327.308794
29.923484,40,328.346533
30.955067,40,328.400648
28.428788,40,329.439754
31.70277,40,329.497058
30.789901,40,329.555133
26.333237,40,330.591825
28.638417,40,330.64815
24.642746,40,334.0971
25.412984,40,334.170031
25.844464,40,334.229323
26.76683,40,335.269384
25.876031,40,335.323592
29.64866,40,336.36199
24.403774,40,336.417002
33.697887,40,336.471124
31.168394,40,337.511881
26.842456,40,337.566281
27.00261,40,338.62087
27.78659,40,338.676509
30.086228,40,338.731576
27.471068,40,339.778218
31.033185,40,339.833218
26.664319,40,340.868987
25.986697,40,340.923239
28.064885,40,340.976802
25.980752,40,342.03072
26.006892,40,342.083346
29.267348,40,343.122244
20.234602,40,343.175003
29.71782,40,343.229724
27.083395,40,344.266424
29.781161,40,344.320537
25.019443,40,347.757132
25.540101,40,347.81809
27.020905,40,347.871919
22.044987,40,348.912533
27.537915,40,348.966983
