Update,Num Timesteps,FPS,Mean Reward,Median Reward,Min Reward,Max Reward,Dist Entropy,Value Loss,Action Loss
874,2800000,1947,26.153221300000002,26.3927525,22.526452,30.069465,2.837877035140991,14.090796168893576,-0.057158108210444425
875,2803200,1947,27.8704614,27.709214000000003,23.947297,33.230094,2.837877035140991,10.907816665247083,-0.05657276970828207
876,2806400,1947,24.535863499999998,24.891086,18.059454,29.203091,2.837877035140991,13.553369449451566,-0.0578721919448526
877,2809600,1948,27.521942199999994,26.2390845,22.758009,34.344155,2.837877035140991,12.24119633436203,-0.05623945826351928
878,2812800,1948,27.215457999999995,26.739548499999998,22.492513,33.928569,2.837877035140991,13.670548416674137,-0.05551948810932572
879,2816000,1948,27.6191727,27.5371785,23.379187,30.857444,2.837877035140991,12.40740285627544,-0.0538515841581102
880,2819200,1949,26.5165437,27.831511,16.791677,31.273388,2.837877035140991,11.392934577539563,-0.055443168088686434
881,2822400,1943,26.5681847,26.450052,20.405188,31.480001,2.837877035140991,12.140360862016678,-0.05483408538975709
882,2825600,1944,27.391382500000002,26.602237000000002,21.344655,33.178039,2.837877035140991,11.410021662712097,-0.05480495244592021
883,2828800,1944,26.9944234,26.6869815,23.840235,31.829888,2.837877035140991,11.728613091632724,-0.05694245972773615
884,2832000,1944,25.917952800000002,25.998440000000002,20.791224,29.8392,2.837877035140991,12.842788400128484,-0.05312751558835771
885,2835200,1944,27.8613753,28.4067035,22.275009,34.725219,2.837877035140991,11.434346415102482,-0.054109600865729135
886,2838400,1945,27.441234400000003,27.8798495,20.207036,34.611523,2.837877035140991,12.266942396759987,-0.05819277301445425
887,2841600,1945,28.410530799999997,28.4524485,24.936865,31.534396,2.837877035140991,11.872117163613439,-0.061213343577946944
888,2844800,1945,27.503327199999994,27.096355,19.663759,34.676999,2.837877035140991,12.652491787448525,-0.05701608062759078
889,2848000,1946,27.215106900000002,27.562398,21.682125,33.366721,2.837877035140991,12.784059651196003,-0.05331454699671667
890,2851200,1946,26.3748564,26.6077005,22.49098,30.223873,2.837877035140991,13.181158531457186,-0.05195371709328356
891,2854400,1946,25.279330199999997,25.209789,20.46599,30.766366,2.837877035140991,14.895823419094086,-0.05193715670043275
892,2857600,1947,26.0561888,26.328336999999998,20.960302,30.999159,2.837877035140991,12.94240995682776,-0.05890568384529615
893,2860800,1947,26.435240900000004,24.723134,22.820696,34.725002,2.837877035140991,12.527790946885943,-0.06025923625543328
894,2864000,1947,26.5860077,25.915066500000002,17.4181,33.408891,2.837877035140991,12.052381794899702,-0.058171928323702105
895,2867200,1948,26.353569099999998,25.118204,23.61975,31.13246,2.837877035140991,12.880160629749298,-0.052908889675450155
896,2870400,1948,26.937857700000002,27.2272165,17.337107,32.378293,2.837877035140991,12.126717114821076,-0.053380219624614256
897,2873600,1948,27.2358977,25.621057999999998,20.375128,32.426158,2.837877035140991,12.850926406681538,-0.05589422361049401
898,2876800,1948,27.1231532,27.078974000000002,21.017202,33.488398,2.837877035140991,11.020461646839976,-0.0523732302785902
899,2880000,1949,26.0690151,26.544620000000002,18.242683,30.658873,2.837877035140991,11.769540123641491,-0.05312334529708096
900,2883200,1949,25.461646499999997,25.8167915,20.644183,29.947597,2.837877035140991,12.924461040645838,-0.05530485133340335
901,2886400,1939,26.398351099999996,26.452847,20.147197,32.900549,2.837877035140991,12.321037337183952,-0.05533110775778738
902,2889600,1939,26.573192799999998,25.850051999999998,21.626389,33.386924,2.837877035140991,11.838691959157586,-0.05346629941692527
903,2892800,1940,26.957728200000002,27.312956,18.749116,32.396237,2.837877035140991,11.88626434840262,-0.05382632398612941
904,2896000,1940,27.160351400000003,26.672453,19.281486,33.79263,2.837877035140991,12.36179494485259,-0.05427992582690422
905,2899200,1940,26.467877199999997,26.1319045,20.375324,33.785985,2.837877035140991,12.096281334757805,-0.05677669285734055
906,2902400,1941,24.5003926,24.306324500000002,20.08072,29.545826,2.837877035140991,12.290627643465996,-0.050939957338698605
907,2905600,1941,27.404727200000004,27.1100455,24.123909,32.435551,2.837877035140991,12.978379517793655,-0.05418820162776683
908,2908800,1941,28.0662161,28.5227095,23.525974,31.091932,2.837877035140991,13.296991910785437,-0.0553973292182377
909,2912000,1941,25.0731896,25.4256105,20.653358,28.328522,2.837877035140991,12.485702119767666,-0.05512433897879987
910,2915200,1942,27.6815051,28.556893,18.28453,33.832867,2.837877035140991,12.239492923021317,-0.054072781887725796
911,2918400,1942,26.8357738,26.5672695,19.343174,33.858223,2.837877035140991,11.050082471221685,-0.055717848792028235
912,2921600,1942,26.5650845,28.7244755,20.478403,31.976721,2.837877035140991,13.429338775575161,-0.06042450124596144
913,2924800,1943,26.4908394,27.3330885,22.959556,29.850092,2.837877035140991,12.53092797845602,-0.05322204775139738
914,2928000,1943,28.014853499999997,27.8271575,21.67502,34.249235,2.837877035140991,10.82893443852663,-0.055225413884670616
915,2931200,1943,26.3178392,25.5276915,23.172574,34.60871,2.837877035140991,14.291720185428858,-0.057910915061256674
916,2934400,1943,25.249158700000002,26.604211499999998,17.254151,29.315843,2.837877035140991,11.443803066387773,-0.053440943269379204
917,2937600,1944,23.380743700000004,24.0107325,16.306811,27.463846,2.837877035140991,12.312318237498403,-0.05423759599807454
918,2940800,1944,25.344703699999997,25.5806445,20.936703,31.535847,2.837877035140991,13.087561689317226,-0.05430386093755235
919,2944000,1944,26.407932999999996,27.183134000000003,17.923104,31.791515,2.837877035140991,13.807265229523182,-0.05096577988479112
920,2947200,1944,26.8214961,27.1009625,22.281388,31.181262,2.837877035140991,13.195546049624681,-0.05464849710006092
921,2950400,1939,27.539597000000004,27.001585499999997,20.411084,33.152533,2.837877035140991,10.932214926928282,-0.05179743486451116
922,2953600,1940,27.1037301,27.3833975,21.358951,31.729913,2.837877035140991,14.09411883726716,-0.05197441026052729
923,2956800,1940,25.4084941,26.3752045,19.207009,29.457954,2.837877035140991,13.452865481376648,-0.05901702204235448
924,2960000,1940,27.875349800000002,27.836682500000002,22.077791,33.811476,2.837877035140991,14.83125177398324,-0.054432752006086105
925,2963200,1941,26.0016542,25.269907500000002,21.243105,33.677663,2.837877035140991,12.381976120173931,-0.05420979524859604
926,2966400,1941,26.079952299999995,27.2090685,20.130725,31.262973,2.837877035140991,13.090959960594773,-0.06039177157856557
927,2969600,1941,26.9689771,27.9736155,21.039951,32.131514,2.837877035140991,13.76443001627922,-0.055985454240953914
928,2972800,1942,27.796049800000002,27.979807,22.994841,32.557316,2.837877035140991,12.497109614312649,-0.057824799832587814
929,2976000,1942,26.317938500000004,26.542049,22.580348,29.767859,2.837877035140991,11.74386983923614,-0.05769685832399318
930,2979200,1942,27.376825099999998,27.6273265,23.432457,31.957887,2.837877035140991,13.889636684209108,-0.05564303345931876
931,2982400,1943,25.012643000000004,24.7483625,21.494256,28.332764,2.837877035140991,13.529556673020124,-0.056770333287857966
932,2985600,1943,27.251563400000002,26.989561000000002,21.60658,33.914842,2.837877035140991,14.230092346668243,-0.0555473254980825
933,2988800,1943,26.468382100000003,26.858382499999998,21.427256,29.190927,2.837877035140991,11.566463587805629,-0.05510732812814467
934,2992000,1943,26.142368299999998,26.6924445,18.350973,33.14606,2.837877035140991,13.66181406378746,-0.056986938355976235
935,2995200,1944,26.8331391,26.578184999999998,20.784974,35.146104,2.837877035140991,13.29872165247798,-0.05677019260895122
936,2998400,1944,27.1452692,27.5333585,22.113023,32.024385,2.837877035140991,14.452879376709461,-0.05484066368671847
937,3001600,1944,25.136505500000002,24.730442,16.709994,33.455302,2.837877035140991,12.657236129045486,-0.05500795636476141
938,3004800,1945,26.513031599999998,26.6954395,24.116636,30.094501,2.837877035140991,12.178079575300217,-0.059927821111500634
939,3008000,1945,27.266951499999998,25.9004695,22.376028,35.701844,2.837877035140991,14.00509686395526,-0.054896991164241626
940,3011200,1945,26.229350600000004,26.5903125,19.265607,31.023518,2.837877035140991,11.307891242206097,-0.05529743747752036
941,3014400,1940,27.6425433,27.650472999999998,22.402292,33.204079,2.837877035140991,13.461912071332335,-0.05437669405296219
942,3017600,1940,27.594091100000004,28.404002499999997,21.54579,32.437769,2.837877035140991,14.421170953661203,-0.05371199665603399
943,3020800,1941,28.225804999999998,28.816155,17.680568,34.630673,2.837877035140991,12.526700288057327,-0.05999885270421146
944,3024000,1941,26.4811381,26.2611875,21.146231,32.549745,2.837877035140991,13.98442667350173,-0.05298697841584499
945,3027200,1941,26.5120602,26.696399,19.962678,30.551482,2.837877035140991,11.971313178539276,-0.05716624593912911
