#{"t_start": 1716814057.7257018, "env_id": "SpritesState-v2"}
r,l,t
33.199298,40,146.291815
34.77122,40,147.079189
35.995428,40,147.151371
33.838022,40,147.220901
36.321656,40,147.29033
34.17945,40,147.360123
34.411174,40,148.148797
32.672621,40,148.218874
30.108006,40,148.288749
35.867568,40,148.357924
30.668557,40,148.428034
33.136413,40,149.212809
33.02122,40,149.282258
32.444242,40,149.351952
32.901218,40,149.423476
32.223771,40,149.490793
33.56224,40,150.286146
33.298505,40,150.355284
33.18886,40,150.423929
33.106439,40,150.491701
36.743099,40,150.558143
31.861566,40,151.34296
32.223138,40,151.414109
31.819871,40,151.484233
33.357099,40,151.550643
32.301472,40,151.619003
33.139974,40,152.406308
36.697429,40,152.477771
33.224631,40,152.546453
32.879677,40,152.613409
32.041552,40,152.681541
34.357192,40,153.462762
31.763824,40,153.532
32.108136,40,153.601275
32.795869,40,153.669734
32.59182,40,153.739944
32.624638,40,154.526847
35.22343,40,154.598186
34.188123,40,154.665129
34.150535,40,154.735293
35.500651,40,154.805681
32.631215,40,159.924832
32.262314,40,159.99333
33.974382,40,160.062727
35.274915,40,160.130064
31.959593,40,160.199256
32.352129,40,161.014242
31.318378,40,161.08471
32.049673,40,161.155053
34.232968,40,161.220683
30.986538,40,161.290783
34.518105,40,162.054474
33.60482,40,162.12288
33.56865,40,162.191609
34.684778,40,162.260745
34.749641,40,162.326648
33.857612,40,163.118414
32.246838,40,163.189183
34.324492,40,163.258006
32.218493,40,163.324415
33.821195,40,163.39264
32.985464,40,164.169325
35.778869,40,164.238493
33.725767,40,164.310236
31.447913,40,164.379048
30.979177,40,164.445852
34.576549,40,165.208498
34.918468,40,165.281056
34.403883,40,165.351818
33.349737,40,165.418257
30.010146,40,165.488282
33.900388,40,166.279247
34.407878,40,166.347312
32.836623,40,166.417494
31.950803,40,166.486287
32.903774,40,166.554067
35.336522,40,167.336616
33.765106,40,167.407918
33.838283,40,167.476549
35.259157,40,167.543646
32.645676,40,167.612169
33.490167,40,168.371336
34.622935,40,168.441584
31.618343,40,168.509657
32.15667,40,168.578547
31.867553,40,168.645398
32.429088,40,169.41116
32.76902,40,169.481804
33.192129,40,169.548965
32.228342,40,169.616719
34.52634,40,169.686708
31.113952,40,170.456451
36.61598,40,170.527253
33.308189,40,170.596193
34.837755,40,170.664309
33.98559,40,170.734463
35.406363,40,171.513824
35.127757,40,171.584747
32.933857,40,171.654265
31.690874,40,171.72144
35.052927,40,171.790488
33.311619,40,172.628554
34.521076,40,172.697129
30.963151,40,172.765736
33.433549,40,172.832457
32.6396,40,172.901959
33.335052,40,173.687892
30.910921,40,173.756731
33.426674,40,173.825249
31.076107,40,173.894515
34.839472,40,173.963915
34.914068,40,174.741338
35.360021,40,174.809626
33.630438,40,174.879428
33.57171,40,174.947308
31.481022,40,175.015017
33.822426,40,175.792188
36.596864,40,175.862555
30.88772,40,175.93357
30.692187,40,175.998983
31.52948,40,176.067155
29.600922,40,176.849231
33.443525,40,176.919222
33.041668,40,176.987889
34.460512,40,177.054978
30.254793,40,177.123294
31.840214,40,177.870815
31.943359,40,177.940254
34.374819,40,178.009361
31.516223,40,178.079679
34.123487,40,178.148166
30.95622,40,178.933733
29.263251,40,179.002463
36.05316,40,179.070861
31.26352,40,179.138911
33.156112,40,179.206548
33.338435,40,179.992441
32.030293,40,180.061937
31.743675,40,180.130808
32.341041,40,180.198795
35.793528,40,180.268591
35.04811,40,185.378805
35.169558,40,185.447753
32.994823,40,185.515171
32.976147,40,185.584674
32.482436,40,185.65315
35.86036,40,186.494111
34.519158,40,186.561591
30.103977,40,186.629112
30.035233,40,186.697345
35.055377,40,186.767115
33.039777,40,187.552437
35.109891,40,187.621856
37.164528,40,187.692102
36.916769,40,187.75957
34.143402,40,187.826943
33.332649,40,188.616476
34.529824,40,188.687779
34.31729,40,188.757694
31.875451,40,188.828262
36.949043,40,188.898132
30.424584,40,189.670734
33.449343,40,189.740825
34.558438,40,189.810548
33.65219,40,189.877474
31.961833,40,189.947798
33.081616,40,190.740621
32.645377,40,190.808706
33.44101,40,190.876842
32.744551,40,190.944846
31.09804,40,191.011157
35.077714,40,191.805925
35.877805,40,191.874234
28.095789,40,191.944729
33.843627,40,192.01222
34.351751,40,192.078353
31.684664,40,192.867152
33.112529,40,192.935874
31.272463,40,193.006509
30.135561,40,193.073283
35.6134,40,193.140173
36.129197,40,193.92485
34.180829,40,193.994232
32.153625,40,194.064034
33.173442,40,194.131613
36.14611,40,194.200111
32.695524,40,194.988712
30.7714,40,195.058803
33.517206,40,195.129453
32.439951,40,195.197763
32.481353,40,195.266813
31.259756,40,196.052713
35.967156,40,196.122149
34.246397,40,196.190973
35.069543,40,196.260248
29.777905,40,196.331653
34.80517,40,197.114293
32.730366,40,197.183655
33.573406,40,197.252789
33.285964,40,197.321002
33.913327,40,197.390607
34.930327,40,198.176529
31.274652,40,198.245738
30.81389,40,198.314207
32.039448,40,198.382516
30.75652,40,198.450872
31.732577,40,199.23728
30.97429,40,199.305916
34.021472,40,199.377064
33.284106,40,199.445441
34.905271,40,199.513411
34.866615,40,200.296103
31.674829,40,200.364585
35.468322,40,200.431935
33.465072,40,200.501065
36.037895,40,200.569968
31.953233,40,201.360101
34.478191,40,201.429569
33.152289,40,201.498189
35.208762,40,201.566365
33.027557,40,201.633508
31.429532,40,202.379303
33.662599,40,202.448205
31.654938,40,202.515812
33.211866,40,202.585057
33.518688,40,202.653062
33.340338,40,203.438514
32.479978,40,203.505647
32.610826,40,203.576901
33.819902,40,203.646406
32.965744,40,203.714894
34.158848,40,204.497028
34.415281,40,204.56654
36.010007,40,204.634364
31.133237,40,204.703303
32.187132,40,204.771924
35.229131,40,205.55822
34.274888,40,205.628234
34.157627,40,205.698951
32.020754,40,205.768591
30.844965,40,205.836786
33.621372,40,210.929461
33.641395,40,211.003058
33.835996,40,211.072899
35.319046,40,211.141646
31.170975,40,211.208329
34.538185,40,211.989751
30.983514,40,212.058777
32.303112,40,212.12885
34.735835,40,212.197635
35.31519,40,212.266444
33.128299,40,213.055606
31.112678,40,213.127565
36.665988,40,213.195417
34.395889,40,213.262811
34.374234,40,213.330616
33.776787,40,214.113869
35.02895,40,214.183006
33.660336,40,214.25129
35.570074,40,214.318377
32.222136,40,214.384718
35.212484,40,215.166943
33.061203,40,215.239799
31.080239,40,215.310538
33.249391,40,215.378031
32.593107,40,215.44711
33.327073,40,216.231136
34.957091,40,216.300756
33.148041,40,216.369012
31.072745,40,216.438965
33.452515,40,216.506346
33.955885,40,217.29241
33.100588,40,217.360678
32.61211,40,217.428328
34.547761,40,217.496934
34.47722,40,217.564841
33.654541,40,218.349777
32.211049,40,218.419133
32.486587,40,218.488681
33.412256,40,218.555592
33.145755,40,218.621847
34.46387,40,219.413772
33.521674,40,219.48325
35.053315,40,219.551418
34.323982,40,219.618492
34.189548,40,219.687326
36.038571,40,220.476393
34.151028,40,220.543071
33.807616,40,220.612796
32.736314,40,220.680626
30.855791,40,220.750821
32.990549,40,221.539416
34.06279,40,221.60932
37.466584,40,221.676926
32.635895,40,221.744701
34.510774,40,221.813513
33.652503,40,222.598071
32.638384,40,222.667106
32.127949,40,222.737833
33.190929,40,222.805569
35.327335,40,222.874624
36.405519,40,223.673494
32.727282,40,223.742927
34.05437,40,223.813561
33.239036,40,223.886491
35.310596,40,223.956762
31.682431,40,224.740982
32.583666,40,224.810309
35.846597,40,224.87999
33.451675,40,224.947994
33.264154,40,225.016111
32.656698,40,225.856448
33.648483,40,225.92877
29.587654,40,225.997136
32.138523,40,226.064174
33.117711,40,226.131191
31.236539,40,226.91681
32.110637,40,226.986807
34.058609,40,227.05542
29.794823,40,227.125329
32.986812,40,227.192595
34.917427,40,227.975925
32.410244,40,228.045187
35.320986,40,228.114911
32.546126,40,228.181729
35.036281,40,228.249839
37.590969,40,229.034086
34.745833,40,229.102735
32.838744,40,229.169255
31.647377,40,229.239403
31.094663,40,229.30674
29.341257,40,230.100327
34.470823,40,230.168004
34.227859,40,230.242085
35.145629,40,230.312792
33.379204,40,230.379787
32.993,40,231.17032
34.221019,40,231.24134
31.39534,40,231.311879
35.186331,40,231.381854
32.945419,40,231.45426
31.809882,40,236.595045
35.476914,40,236.66697
30.310011,40,236.73569
33.238575,40,236.806171
32.463716,40,236.876009
34.060055,40,237.664332
30.930795,40,237.732185
32.13796,40,237.800963
36.578604,40,237.872256
30.953619,40,237.939906
34.091585,40,238.726015
33.874236,40,238.795145
32.800572,40,238.864583
31.350896,40,238.930707
32.79283,40,238.998844
33.844028,40,239.786313
34.223034,40,239.852632
33.570393,40,239.921147
30.515755,40,239.989339
34.192901,40,240.056318
33.545081,40,240.83847
32.955179,40,240.912117
32.177191,40,240.980152
30.138519,40,241.047332
35.067631,40,241.116483
32.70621,40,241.906499
33.515952,40,241.975535
33.735024,40,242.043813
32.3423,40,242.112725
36.768052,40,242.179527
34.56174,40,242.96801
31.845115,40,243.038086
34.315926,40,243.10835
32.186857,40,243.177838
32.993899,40,243.244672
30.479635,40,244.032676
33.132497,40,244.102924
33.239034,40,244.16943
35.377351,40,244.238651
31.29596,40,244.305542
32.328651,40,245.094029
34.110836,40,245.164012
33.817309,40,245.235725
32.45002,40,245.304651
30.923367,40,245.370386
33.797973,40,246.15792
33.849744,40,246.230567
33.389841,40,246.300852
32.507119,40,246.368731
33.154963,40,246.437105
33.520787,40,247.224115
30.820034,40,247.292273
32.505442,40,247.361092
33.869704,40,247.43013
35.308672,40,247.498443
35.090678,40,248.244859
32.37603,40,248.313626
33.946288,40,248.382187
36.153011,40,248.453451
32.779965,40,248.521759
32.19214,40,249.368927
33.310017,40,249.438683
31.225632,40,249.507061
30.255014,40,249.576916
30.414594,40,249.647569
31.879384,40,250.437094
33.557027,40,250.506259
33.089888,40,250.575622
33.19754,40,250.644378
32.603502,40,250.714667
33.388954,40,251.502114
36.2063,40,251.572903
31.1932,40,251.644235
31.687833,40,251.712001
35.050696,40,251.782422
32.794957,40,252.541095
36.076313,40,252.609728
31.037347,40,252.679356
33.155052,40,252.748351
32.752116,40,252.816871
33.791558,40,253.607548
